s,p,o
http://kbpedia.org/kko/rc/FootballPlayer-American,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GridironFootballPlayer
http://kbpedia.org/kko/rc/FootballPlayer-Australian,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/AustralianRulesFootballPlayer
http://kbpedia.org/kko/rc/FootballPlayer-Canadian,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CanadianFootballPlayer
http://kbpedia.org/kko/rc/Forest,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Forest
http://kbpedia.org/kko/rc/FormulaOneRacer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/FormulaOneRacer
http://kbpedia.org/kko/rc/FortTheShelterRegion,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Fort
http://kbpedia.org/kko/rc/Fungus,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Fungus
http://kbpedia.org/kko/rc/Galaxy,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Galaxy
http://kbpedia.org/kko/rc/Game,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Game
http://kbpedia.org/kko/rc/Garden,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Garden
http://kbpedia.org/kko/rc/Gate,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Gate
http://kbpedia.org/kko/rc/GatedCommunity,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GatedCommunity
http://kbpedia.org/kko/rc/Gene-HereditaryUnit,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Gene
http://kbpedia.org/kko/rc/GeographicalDirection-General,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CardinalDirection
http://kbpedia.org/kko/rc/GeologicalTimePeriod,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GeologicalPeriod
http://kbpedia.org/kko/rc/GeopoliticalEntity,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GeopoliticalOrganisation
http://kbpedia.org/kko/rc/GeopoliticalEntityBySystemOfGovernment,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GovernmentType
http://kbpedia.org/kko/rc/Ginkgo,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Ginkgo
http://kbpedia.org/kko/rc/Glacier,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Glacier
http://kbpedia.org/kko/rc/GnetopsidaClass,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Gnetophytes
http://kbpedia.org/kko/rc/God,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Deity
http://kbpedia.org/kko/rc/GolfCourse,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GolfCourse
http://kbpedia.org/kko/rc/Golfer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GolfPlayer
http://kbpedia.org/kko/rc/GolfTournament,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GolfTournament
http://kbpedia.org/kko/rc/GovernmentAgency,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GovernmentAgency
http://kbpedia.org/kko/rc/Grape,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Grape
http://kbpedia.org/kko/rc/Graveyard,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cemetery
http://kbpedia.org/kko/rc/GreenAlgae,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/GreenAlga
http://kbpedia.org/kko/rc/Guitar,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Guitar
http://kbpedia.org/kko/rc/Guitarist,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Guitarist
http://kbpedia.org/kko/rc/Gymnast,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Gymnast
http://kbpedia.org/kko/rc/Historian,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Historian
http://kbpedia.org/kko/rc/HistoricalSite,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/HistoricPlace
http://kbpedia.org/kko/rc/HistoricBuilding,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/HistoricBuilding
http://kbpedia.org/kko/rc/HistoricPeriod,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/HistoricalPeriod
http://kbpedia.org/kko/rc/HockeyTeam,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/HockeyTeam
http://kbpedia.org/kko/rc/Holiday,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Holiday
http://kbpedia.org/kko/rc/HolyRomanEmperor,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/RomanEmperor
http://kbpedia.org/kko/rc/Horse,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Horse
http://kbpedia.org/kko/rc/HorsebackRiding,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/HorseRiding
